Dates,Price,Destination,HotelName,InviaCode,Operator,MealType
"29.7. - 5.8.
							(8 dní)",21200,Kreta,Vantaris Beach,9558,My Planet (Travel Planet),Polopenze
"29.7. - 5.8.
							(8 dní)",13095,Kreta,Studia Artemis,9247,Aeolus,Bez stravy
"30.7. - 6.8.
							(8 dní)",26790,Kreta,Vasia Village,50183,Electra Tours,All Inclusive
"30.7. - 6.8.
							(8 dní)",26650,Kreta,Vasia Village,50183,Electra Tours,Polopenze
"29.7. - 5.8.
							(8 dní)",24670,Kreta,Silva Beach,38182,My Planet (Travel Planet),All Inclusive
"30.7. - 6.8.
							(8 dní)",24681,Kreta,Silva Beach,38182,Alexandria,All Inclusive
"29.7. - 5.8.
							(8 dní)",18960,Kreta,Meropi,44845,My Planet (Travel Planet),Polopenze
"29.7. - 5.8.
							(8 dní)",21520,Kreta,Meropi,44845,My Planet (Travel Planet),All Inclusive
"28.7. - 4.8.
							(8 dní)",31571,Kreta,Arina Sand,58017,Exim Tours,All Inclusive
"30.7. - 6.8.
							(8 dní)",31571,Kreta,Arina Sand,58017,Exim Tours,All Inclusive
"28.7. - 4.8.
							(8 dní)",17160,Kreta,Nicolas Villas,21955,Pantour,All Inclusive
"29.7. - 5.8.
							(8 dní)",17190,Kreta,Nicolas Villas,21955,,All Inclusive
"30.7. - 6.8.
							(8 dní)",17580,Kreta,Nicolas Villas,21955,Fischer,All Inclusive
"30.9. - 7.10.
							(8 dní)",14295,Kreta,Bella Pais,24790,Brenna,Polopenze
"30.9. - 7.10.
							(8 dní)",14210,Kreta,Bali Mare,52974,My Planet (Travel Planet),All Inclusive
"30.9. - 7.10.
							(8 dní)",13840,Kreta,Mistral Bay,105922,My Planet (Travel Planet),Polopenze
"30.9. - 7.10.
							(8 dní)",14871,Kreta,Mistral Bay,105922,Travel 2002,All Inclusive
"30.9. - 7.10.
							(8 dní)",11290,Kreta,Marilisa,106407,Pantour,Polopenze
"29.9. - 6.10.
							(8 dní)",34270,Kreta,Daios Cove Luxury Resort & Villas,85447,Greece tours,Snídaně
"29.9. - 6.10.
							(8 dní)",32730,Kreta,Daios Cove Luxury Resort & Villas,85447,,Polopenze
"29.9. - 8.10.
							(10 dní)",66490,Kreta,Daios Cove Luxury Resort & Villas,85447,Greece tours,Snídaně
"30.9. - 7.10.
							(8 dní)",13520,Kreta,Sea Front Hotel - Apartments,77692,My Planet (Travel Planet),Snídaně
"30.9. - 7.10.
							(8 dní)",12980,Kreta,Sea Front Hotel - Apartments,77692,My Planet (Travel Planet),Polopenze
"30.9. - 7.10.
							(8 dní)",12240,Kreta,Sea Front Hotel - Apartments,77692,My Planet (Travel Planet),Bez stravy
"1.10. - 8.10.
							(8 dní)",10723,Kreta,Kasapakis,103915,Čedok,Bez stravy
"30.9. - 7.10.
							(8 dní)",27490,Kreta,Eliros Mare,36868,Fischer,All Inclusive
"30.9. - 7.10.
							(8 dní)",18480,Kreta,Eliros Mare,36868,Fischer,Polopenze
"1.10. - 8.10.
							(8 dní)",17680,Kreta,Eliros Mare,36868,Fischer,Polopenze
"17.6. - 24.6.
							(8 dní)",35316,Kreta,Aquila Rithymna Beach,49739,Firo-tour SK,All Inclusive
"16.6. - 23.6.
							(8 dní)",19390,Kreta,May Beach,36538,Pantour,All Inclusive
"16.6. - 23.6.
							(8 dní)",16190,Kreta,May Beach,36538,,Polopenze
"17.6. - 24.6.
							(8 dní)",16290,Kreta,May Beach,36538,Pantour,Polopenze
"18.6. - 25.6.
							(8 dní)",14250,Kreta,Maritimo Beach,30571,Electra Tours,Snídaně
"18.6. - 25.6.
							(8 dní)",14890,Kreta,Maritimo Beach,30571,Electra Tours,Polopenze
"17.6. - 24.6.
							(8 dní)",20011,Kreta,Tylissos Beach,9547,Aeolus,All Inclusive
"16.6. - 23.6.
							(8 dní)",10690,Kreta,Poseidon,8947,Pantour,Snídaně
"22.9. - 29.9.
							(8 dní)",12190,Kreta,Hara Ilios,21454,Pantour,Snídaně
"17.6. - 24.6.
							(8 dní)",10690,Kreta,Poseidon,8947,,Snídaně
"18.6. - 25.6.
							(8 dní)",10690,Kreta,Poseidon,8947,Pantour,Snídaně
"16.6. - 23.6.
							(8 dní)",12990,Kreta,Maragakis Beach (ex. Viva Island),32262,Pantour,Polopenze
"17.6. - 24.6.
							(8 dní)",13090,Kreta,Maragakis Beach (ex. Viva Island),32262,,Polopenze
"18.6. - 25.6.
							(8 dní)",12990,Kreta,Maragakis Beach (ex. Viva Island),32262,Pantour,Polopenze
"17.6. - 24.6.
							(8 dní)",15351,Kreta,Bella Pais,24790,Brenna,Polopenze
"18.6. - 25.6.
							(8 dní)",15566,Kreta,Zoe,9743,Alexandria,Polopenze
"22.9. - 29.9.
							(8 dní)",12990,Kreta,Hara Ilios,21454,,Polopenze
"23.9. - 30.9.
							(8 dní)",12990,Kreta,Hara Ilios,21454,Pantour,Polopenze
"23.9. - 30.9.
							(8 dní)",22552,Kreta,Aquis Bella Beach,50476,Turancar SK,All Inclusive
"24.9. - 1.10.
							(8 dní)",25790,Kreta,Aquis Bella Beach,50476,Inex,All Inclusive
"22.9. - 29.9.
							(8 dní)",26990,Kreta,Rethymno Residence,84047,Fischer,All Inclusive
"23.9. - 30.9.
							(8 dní)",19810,Kreta,Rethymno Residence,84047,My Planet (Travel Planet),All Inclusive
"24.9. - 1.10.
							(8 dní)",26490,Kreta,Rethymno Residence,84047,Fischer,All Inclusive
"22.9. - 29.9.
							(8 dní)",15470,Kreta,Elmi Suites,76697,Pantour,All Inclusive
"23.9. - 30.9.
							(8 dní)",15480,Kreta,Elmi Suites,76697,,All Inclusive
"24.9. - 30.9.
							(7 dní)",15590,Kreta,Elmi Suites,76697,Fischer,All Inclusive
"23.9. - 30.9.
							(8 dní)",13200,Kreta,Naiades Almiros,97891,My Planet (Travel Planet),Polopenze
"16.9. - 23.9.
							(8 dní)",11821,Kreta,Studia Artemis,9247,Aeolus,Bez stravy
"23.9. - 30.9.
							(8 dní)",14260,Kreta,Naiades Almiros,97891,My Planet (Travel Planet),Plná penze
"23.9. - 30.9.
							(8 dní)",12770,Kreta,Naiades Almiros,97891,My Planet (Travel Planet),Snídaně
"23.9. - 30.9.
							(8 dní)",16965,Kreta,Selini Suites,36759,VTT,Polopenze
"23.9. - 30.9.
							(8 dní)",18792,Kreta,Selini Suites,36759,VTT,All Inclusive
"22.9. - 29.9.
							(8 dní)",36369,Kreta,Blue Palace,7974,Čedok,Snídaně
"23.9. - 30.9.
							(8 dní)",35510,Kreta,Blue Palace,7974,,Snídaně
"23.9. - 30.9.
							(8 dní)",53990,Kreta,Blue Palace,7974,Fischer,Polopenze
"22.9. - 29.9.
							(8 dní)",14402,Kreta,Zorbas,87503,Orex travel SK,Polopenze
"22.9. - 29.9.
							(8 dní)",11486,Kreta,Zorbas,87503,Orex travel SK,Snídaně
"23.9. - 30.9.
							(8 dní)",12460,Kreta,Zorbas,87503,My Planet (Travel Planet),Snídaně
"15.9. - 22.9.
							(8 dní)",20958,Kreta,Vasia Village,50183,Neckermann CZ,All Inclusive
"16.9. - 23.9.
							(8 dní)",20310,Kreta,Vasia Village,50183,Neckermann CZ,All Inclusive
"17.9. - 24.9.
							(8 dní)",19145,Kreta,Vasia Village,50183,Neckermann CZ,All Inclusive
"16.9. - 23.9.
							(8 dní)",23294,Kreta,Silva Beach,38182,Turancar SK,All Inclusive
"17.9. - 24.9.
							(8 dní)",21762,Kreta,Silva Beach,38182,Alexandria,All Inclusive
"16.9. - 23.9.
							(8 dní)",14590,Kreta,Meropi,44845,My Planet (Travel Planet),Polopenze
"16.9. - 23.9.
							(8 dní)",17150,Kreta,Meropi,44845,My Planet (Travel Planet),All Inclusive
"15.9. - 22.9.
							(8 dní)",12364,Kreta,Dimitra,8091,Orex travel SK,Snídaně
"15.9. - 22.9.
							(8 dní)",14577,Kreta,Dimitra,8091,Orex travel SK,Polopenze
"17.9. - 24.9.
							(8 dní)",12375,Kreta,Dimitra,8091,Orex Travel,Snídaně
"15.9. - 22.9.
							(8 dní)",26016,Kreta,Arina Sand,58017,Exim Tours,All Inclusive
"17.9. - 24.9.
							(8 dní)",24791,Kreta,Arina Sand,58017,Exim Tours,All Inclusive
"17.9. - 24.9.
							(8 dní)",14692,Kreta,Zoe,9743,Alexandria,Polopenze
"15.9. - 22.9.
							(8 dní)",14590,Kreta,Nicolas Villas,21955,Pantour,All Inclusive
"16.9. - 23.9.
							(8 dní)",14090,Kreta,Nicolas Villas,21955,,All Inclusive
"17.9. - 24.9.
							(8 dní)",13990,Kreta,Nicolas Villas,21955,Pantour,All Inclusive
"23.6. - 30.6.
							(8 dní)",10690,Kreta,Poseidon,8947,Pantour,Snídaně
"24.6. - 1.7.
							(8 dní)",10690,Kreta,Poseidon,8947,,Snídaně
"25.6. - 2.7.
							(8 dní)",10790,Kreta,Poseidon,8947,Pantour,Snídaně
"23.6. - 30.6.
							(8 dní)",12990,Kreta,Maragakis Beach (ex. Viva Island),32262,Pantour,Polopenze
"24.6. - 1.7.
							(8 dní)",12480,Kreta,Maragakis Beach (ex. Viva Island),32262,,Polopenze
"24.6. - 1.7.
							(8 dní)",13040,Kreta,Maragakis Beach (ex. Viva Island),32262,Fischer,Snídaně
"24.6. - 1.7.
							(8 dní)",15351,Kreta,Bella Pais,24790,Brenna,Polopenze
"24.6. - 1.7.
							(8 dní)",14400,Kreta,Pantheon,24791,My Planet (Travel Planet),All Inclusive
"24.6. - 1.7.
							(8 dní)",12880,Kreta,Pantheon,24791,My Planet (Travel Planet),Polopenze
"24.6. - 1.7.
							(8 dní)",11580,Kreta,Pantheon,24791,My Planet (Travel Planet),Snídaně
"23.6. - 30.6.
							(8 dní)",11790,Kreta,Pelagia Bay,109952,Pantour,Polopenze
"25.8. - 1.9.
							(8 dní)",25050,Kreta,Vantaris Beach,9558,Fischer,All Inclusive
"24.6. - 1.7.
							(8 dní)",11890,Kreta,Pelagia Bay,109952,,Polopenze
"24.6. - 1.7.
							(8 dní)",32390,Kreta,Stella Palace Resort & Spa,28595,Inex,All Inclusive
"25.6. - 2.7.
							(8 dní)",29290,Kreta,Stella Palace Resort & Spa,28595,Blue Style,All Inclusive
"23.6. - 30.6.
							(8 dní)",12390,Kreta,Marianna,8620,Pantour,Polopenze
"23.6. - 30.6.
							(8 dní)",9690,Kreta,Marianna,8620,,Snídaně
"24.6. - 1.7.
							(8 dní)",9460,Kreta,Marianna,8620,Pantour,Snídaně
"24.6. - 1.7.
							(8 dní)",12690,Kreta,Jo-An Palace,8400,My Planet (Travel Planet),Polopenze
"25.6. - 2.7.
							(8 dní)",15590,Kreta,Jo-An Palace,8400,Blue Style,Polopenze
"25.8. - 1.9.
							(8 dní)",19550,Kreta,Vantaris Beach,9558,Fischer,Polopenze
"26.8. - 2.9.
							(8 dní)",25050,Kreta,Vantaris Beach,9558,Fischer,All Inclusive
"26.8. - 2.9.
							(8 dní)",12549,Kreta,Studia Artemis,9247,Aeolus,Bez stravy
"26.8. - 2.9.
							(8 dní)",22497,Kreta,Vasia Village,50183,Neckermann CZ,All Inclusive
"27.8. - 3.9.
							(8 dní)",20913,Kreta,Vasia Village,50183,Neckermann CZ,All Inclusive
"27.8. - 3.9.
							(8 dní)",20890,Kreta,Vasia Village,50183,Electra Tours,Polopenze
"26.8. - 2.9.
							(8 dní)",21480,Kreta,Silva Beach,38182,My Planet (Travel Planet),All Inclusive
"27.8. - 3.9.
							(8 dní)",23232,Kreta,Silva Beach,38182,Alexandria,All Inclusive
"26.8. - 2.9.
							(8 dní)",16190,Kreta,Meropi,44845,My Planet (Travel Planet),Polopenze
"8.9. - 15.9.
							(8 dní)",14402,Kreta,Zorbas,87503,Orex travel SK,Polopenze
"26.8. - 2.9.
							(8 dní)",18750,Kreta,Meropi,44845,My Planet (Travel Planet),All Inclusive
"25.8. - 1.9.
							(8 dní)",14577,Kreta,Dimitra,8091,Orex travel SK,Snídaně
"25.8. - 1.9.
							(8 dní)",16790,Kreta,Dimitra,8091,Orex travel SK,Polopenze
"27.8. - 3.9.
							(8 dní)",16428,Kreta,Dimitra,8091,Orex Travel,Polopenze
"25.8. - 1.9.
							(8 dní)",26956,Kreta,Arina Sand,58017,Exim Tours,All Inclusive
"27.8. - 3.9.
							(8 dní)",15532,Kreta,Zoe,9743,Alexandria,Polopenze
"8.9. - 15.9.
							(8 dní)",11486,Kreta,Zorbas,87503,Orex travel SK,Snídaně
"9.9. - 16.9.
							(8 dní)",12460,Kreta,Zorbas,87503,My Planet (Travel Planet),Snídaně
"9.9. - 16.9.
							(8 dní)",16189,Kreta,Alianthos Beach,7635,Viamare,Polopenze
"9.9. - 16.9.
							(8 dní)",18759,Kreta,Molos Bay,55059,Bulgariatour,Polopenze
"8.9. - 15.9.
							(8 dní)",17592,Kreta,Dimitrios Village,27657,Čedok,All Inclusive
"9.9. - 16.9.
							(8 dní)",17592,Kreta,Dimitrios Village,27657,,All Inclusive
"10.9. - 17.9.
							(8 dní)",21310,Kreta,Dimitrios Village,27657,Čedok,All Inclusive
"9.9. - 16.9.
							(8 dní)",27043,Kreta,Santa Marina Beach,9053,Bulgariatour,All Inclusive
"9.9. - 16.9.
							(8 dní)",23543,Kreta,Santa Marina Beach,9053,Bulgariatour,Polopenze
"9.9. - 16.9.
							(8 dní)",12276,Kreta,Studia Artemis,9247,Aeolus,Bez stravy
"8.9. - 15.9.
							(8 dní)",25050,Kreta,Vantaris Beach,9558,Fischer,All Inclusive
"8.9. - 15.9.
							(8 dní)",19550,Kreta,Vantaris Beach,9558,Fischer,Polopenze
"9.9. - 16.9.
							(8 dní)",25050,Kreta,Vantaris Beach,9558,Fischer,All Inclusive
"8.9. - 15.9.
							(8 dní)",22135,Kreta,Vasia Village,50183,Neckermann CZ,All Inclusive
"9.9. - 16.9.
							(8 dní)",22135,Kreta,Vasia Village,50183,Neckermann CZ,All Inclusive
"10.9. - 17.9.
							(8 dní)",20911,Kreta,Vasia Village,50183,Neckermann CZ,All Inclusive
"22.7. - 29.7.
							(8 dní)",16462,Kreta,Alianthos Beach,7635,Viamare,Polopenze
"21.7. - 28.7.
							(8 dní)",20792,Kreta,Dimitrios Village,27657,Čedok,All Inclusive
"22.7. - 29.7.
							(8 dní)",20792,Kreta,Dimitrios Village,27657,,All Inclusive
"21.7. - 28.7.
							(8 dní)",25850,Kreta,Vantaris Beach,9558,Fischer,All Inclusive
"21.7. - 28.7.
							(8 dní)",20850,Kreta,Vantaris Beach,9558,Fischer,Polopenze
"22.7. - 29.7.
							(8 dní)",25850,Kreta,Vantaris Beach,9558,Fischer,All Inclusive
"22.7. - 29.7.
							(8 dní)",13095,Kreta,Studia Artemis,9247,Aeolus,Bez stravy
"23.7. - 30.7.
							(8 dní)",26790,Kreta,Vasia Village,50183,Electra Tours,All Inclusive
"23.7. - 30.7.
							(8 dní)",26650,Kreta,Vasia Village,50183,Electra Tours,Polopenze
"22.7. - 29.7.
							(8 dní)",24380,Kreta,Silva Beach,38182,My Planet (Travel Planet),All Inclusive
"23.7. - 30.7.
							(8 dní)",24681,Kreta,Silva Beach,38182,Alexandria,All Inclusive
"21.7. - 28.7.
							(8 dní)",14649,Kreta,Dimitra,8091,Orex Travel,Snídaně
"21.7. - 28.7.
							(8 dní)",16815,Kreta,Dimitra,8091,Orex Travel,Polopenze
"23.7. - 30.7.
							(8 dní)",14649,Kreta,Dimitra,8091,Orex Travel,Snídaně
"21.7. - 28.7.
							(8 dní)",31571,Kreta,Arina Sand,58017,Exim Tours,All Inclusive
"23.7. - 30.7.
							(8 dní)",31571,Kreta,Arina Sand,58017,Exim Tours,All Inclusive
"5.8. - 12.8.
							(8 dní)",18960,Kreta,Meropi,44845,My Planet (Travel Planet),Polopenze
"8.7. - 15.7.
							(8 dní)",16190,Kreta,Sea Front Hotel - Apartments,77692,My Planet (Travel Planet),Polopenze
"4.8. - 11.8.
							(8 dní)",16790,Kreta,Dimitra,8091,Orex travel SK,Polopenze
"4.8. - 11.8.
							(8 dní)",14577,Kreta,Dimitra,8091,Orex travel SK,Snídaně
"6.8. - 13.8.
							(8 dní)",16815,Kreta,Dimitra,8091,Orex Travel,Polopenze
"4.8. - 11.8.
							(8 dní)",31571,Kreta,Arina Sand,58017,Exim Tours,All Inclusive
"6.8. - 13.8.
							(8 dní)",31571,Kreta,Arina Sand,58017,Exim Tours,All Inclusive
"4.8. - 11.8.
							(8 dní)",17160,Kreta,Nicolas Villas,21955,Pantour,All Inclusive
"5.8. - 12.8.
							(8 dní)",17190,Kreta,Nicolas Villas,21955,,All Inclusive
"6.8. - 13.8.
							(8 dní)",17590,Kreta,Nicolas Villas,21955,Fischer,All Inclusive
"5.8. - 12.8.
							(8 dní)",19479,Kreta,Mistral Bay,105922,Travel 2002,All Inclusive
"8.7. - 15.7.
							(8 dní)",21251,Kreta,Sea Front Hotel - Apartments,77692,Turancar SK,Light All inclusive
"8.7. - 15.7.
							(8 dní)",13520,Kreta,Sea Front Hotel - Apartments,77692,My Planet (Travel Planet),Bez stravy
"8.7. - 15.7.
							(8 dní)",13431,Kreta,Elpis Studios & Apts,107155,Brenna,Bez stravy
"7.7. - 14.7.
							(8 dní)",22890,Kreta,The Island,50363,Pantour,Polopenze
"8.7. - 15.7.
							(8 dní)",22890,Kreta,The Island,50363,,Polopenze
"9.7. - 16.7.
							(8 dní)",22750,Kreta,The Island,50363,Pantour,Snídaně
"8.7. - 15.7.
							(8 dní)",33923,Kreta,Aquila Rithymna Beach,49739,Firo-tour SK,All Inclusive
"7.7. - 14.7.
							(8 dní)",18390,Kreta,May Beach,36538,Pantour,Polopenze
"16.7. - 23.7.
							(8 dní)",26790,Kreta,Vasia Village,50183,Electra Tours,All Inclusive
"5.8. - 12.8.
							(8 dní)",19280,Kreta,Mistral Bay,105922,My Planet (Travel Planet),Polopenze
"5.8. - 12.8.
							(8 dní)",17150,Kreta,Bali Mare,52974,My Planet (Travel Planet),All Inclusive
"4.8. - 11.8.
							(8 dní)",50480,Kreta,Daios Cove Luxury Resort & Villas,85447,Greece tours,Snídaně
"4.8. - 11.8.
							(8 dní)",48160,Kreta,Daios Cove Luxury Resort & Villas,85447,,Polopenze
"4.8. - 13.8.
							(10 dní)",102590,Kreta,Daios Cove Luxury Resort & Villas,85447,Greece tours,Snídaně
"4.8. - 11.8.
							(8 dní)",14990,Kreta,Marilisa,106407,Pantour,Polopenze
"5.8. - 12.8.
							(8 dní)",15090,Kreta,Marilisa,106407,,Polopenze
"6.8. - 13.8.
							(8 dní)",14990,Kreta,Marilisa,106407,Pantour,Polopenze
"7.7. - 14.7.
							(8 dní)",21490,Kreta,May Beach,36538,,All Inclusive
"8.7. - 15.7.
							(8 dní)",21590,Kreta,May Beach,36538,Pantour,All Inclusive
"8.7. - 15.7.
							(8 dní)",14103,Kreta,Apartmán Mari,104692,Brenna,Bez stravy
"9.7. - 16.7.
							(8 dní)",17390,Kreta,Maritimo Beach,30571,Electra Tours,Polopenze
"8.7. - 15.7.
							(8 dní)",21194,Kreta,Tylissos Beach,9547,Aeolus,All Inclusive
"16.7. - 23.7.
							(8 dní)",26650,Kreta,Vasia Village,50183,Electra Tours,Polopenze
"15.7. - 22.7.
							(8 dní)",21660,Kreta,Silva Beach,38182,My Planet (Travel Planet),All Inclusive
"16.7. - 23.7.
							(8 dní)",24681,Kreta,Silva Beach,38182,Alexandria,All Inclusive
"14.7. - 21.7.
							(8 dní)",30061,Kreta,Arina Sand,58017,Exim Tours,All Inclusive
"16.7. - 23.7.
							(8 dní)",31571,Kreta,Arina Sand,58017,Exim Tours,All Inclusive
"14.7. - 21.7.
							(8 dní)",14649,Kreta,Dimitra,8091,Orex Travel,Snídaně
"14.7. - 21.7.
							(8 dní)",16815,Kreta,Dimitra,8091,Orex Travel,Polopenze
"16.7. - 23.7.
							(8 dní)",16815,Kreta,Dimitra,8091,Orex Travel,Polopenze
"14.7. - 21.7.
							(8 dní)",16450,Kreta,Nicolas Villas,21955,Pantour,All Inclusive
"30.6. - 7.7.
							(8 dní)",10990,Kreta,Hersonissos Sun,104851,Pantour,All Inclusive
"15.7. - 22.7.
							(8 dní)",16490,Kreta,Nicolas Villas,21955,,All Inclusive
"16.7. - 23.7.
							(8 dní)",16440,Kreta,Nicolas Villas,21955,Pantour,All Inclusive
"15.7. - 22.7.
							(8 dní)",17150,Kreta,Bali Mare,52974,My Planet (Travel Planet),All Inclusive
"15.7. - 22.7.
							(8 dní)",19867,Kreta,Mistral Bay,105922,Aeolus SK,All Inclusive
"15.7. - 22.7.
							(8 dní)",19280,Kreta,Mistral Bay,105922,My Planet (Travel Planet),Polopenze
"14.7. - 21.7.
							(8 dní)",43580,Kreta,Daios Cove Luxury Resort & Villas,85447,Greece tours,Snídaně
"14.7. - 21.7.
							(8 dní)",41670,Kreta,Daios Cove Luxury Resort & Villas,85447,,Polopenze
"14.7. - 23.7.
							(10 dní)",87490,Kreta,Daios Cove Luxury Resort & Villas,85447,Greece tours,Snídaně
"1.7. - 8.7.
							(8 dní)",11090,Kreta,Hersonissos Sun,104851,,All Inclusive
"2.7. - 9.7.
							(8 dní)",10990,Kreta,Hersonissos Sun,104851,Pantour,All Inclusive
"30.6. - 7.7.
							(8 dní)",11590,Kreta,Hersonissos Blue (ex. Averinos),99049,Pantour,All Inclusive
"1.7. - 8.7.
							(8 dní)",11690,Kreta,Hersonissos Blue (ex. Averinos),99049,,All Inclusive
"2.7. - 9.7.
							(8 dní)",11590,Kreta,Hersonissos Blue (ex. Averinos),99049,Pantour,All Inclusive
"30.6. - 7.7.
							(8 dní)",15490,Kreta,Camelot Royal Beds,108560,Pantour,Polopenze
"30.6. - 7.7.
							(8 dní)",13690,Kreta,Camelot Royal Beds,108560,,Snídaně
"30.6. - 7.7.
							(8 dní)",12690,Kreta,Camelot Royal Beds,108560,Pantour,Bez stravy
"30.6. - 7.7.
							(8 dní)",11990,Kreta,Kri Kri Village,108461,Pantour,Snídaně
"30.6. - 7.7.
							(8 dní)",10990,Kreta,Kri Kri Village,108461,,Bez stravy
"1.7. - 8.7.
							(8 dní)",12090,Kreta,Kri Kri Village,108461,Pantour,Snídaně
"4.6. - 11.6.
							(8 dní)",18901,Kreta,Silva Beach,38182,Alexandria,All Inclusive
"10.6. - 17.6.
							(8 dní)",19750,Kreta,Silva Beach,38182,My Planet (Travel Planet),All Inclusive
"30.6. - 7.7.
							(8 dní)",14191,Kreta,Oasis,99949,Orex travel SK,Polopenze
"2.7. - 9.7.
							(8 dní)",14649,Kreta,Oasis,99949,Orex Travel,Polopenze
"2.7. - 9.7.
							(8 dní)",15451,Kreta,Oasis,99949,Neckermann CZ,Snídaně
"1.7. - 8.7.
							(8 dní)",33990,Kreta,Anemos Luxury Grand Resort,107824,Inex,Polopenze
"2.7. - 9.7.
							(8 dní)",34690,Kreta,Anemos Luxury Grand Resort,107824,Inex,Polopenze
"1.7. - 8.7.
							(8 dní)",27255,Kreta,Panorama,50757,Brenna,All Inclusive
"2.7. - 9.7.
							(8 dní)",15159,Kreta,Apartmánový dům Blue Horizon,111668,Brenna,Bez stravy
"2.6. - 9.6.
							(8 dní)",11690,Kreta,Maragakis Beach (ex. Viva Island),32262,Pantour,Polopenze
"3.6. - 10.6.
							(8 dní)",11890,Kreta,Maragakis Beach (ex. Viva Island),32262,,Polopenze
"3.6. - 10.6.
							(8 dní)",12440,Kreta,Maragakis Beach (ex. Viva Island),32262,Pantour,Snídaně
"4.6. - 11.6.
							(8 dní)",14231,Kreta,Zoe,9743,Alexandria,Polopenze
"3.6. - 10.6.
							(8 dní)",10080,Kreta,Pantheon,24791,My Planet (Travel Planet),Snídaně
"3.6. - 10.6.
							(8 dní)",13350,Kreta,Pantheon,24791,My Planet (Travel Planet),All Inclusive
"3.6. - 10.6.
							(8 dní)",11280,Kreta,Pantheon,24791,My Planet (Travel Planet),Polopenze
"2.6. - 9.6.
							(8 dní)",11190,Kreta,Irilena,33146,Fischer,Bez stravy
"11.6. - 18.6.
							(8 dní)",19482,Kreta,Silva Beach,38182,Alexandria,All Inclusive
"10.6. - 17.6.
							(8 dní)",13660,Kreta,Meropi,44845,My Planet (Travel Planet),Polopenze
"10.6. - 17.6.
							(8 dní)",16220,Kreta,Meropi,44845,My Planet (Travel Planet),All Inclusive
"9.6. - 16.6.
							(8 dní)",14541,Kreta,Dimitra,8091,Orex Travel,Polopenze
"9.6. - 16.6.
							(8 dní)",12375,Kreta,Dimitra,8091,Orex Travel,Snídaně
"11.6. - 18.6.
							(8 dní)",12375,Kreta,Dimitra,8091,Orex Travel,Snídaně
"9.6. - 16.6.
							(8 dní)",21961,Kreta,Arina Sand,58017,Exim Tours,All Inclusive
"9.6. - 16.6.
							(8 dní)",13720,Kreta,Nicolas Villas,21955,Pantour,All Inclusive
"2.9. - 9.9.
							(8 dní)",20150,Kreta,Silva Beach,38182,My Planet (Travel Planet),All Inclusive
"3.6. - 10.6.
							(8 dní)",11190,Kreta,Irilena,33146,Fischer,Bez stravy
"4.6. - 11.6.
							(8 dní)",11190,Kreta,Irilena,33146,Fischer,Bez stravy
"2.6. - 9.6.
							(8 dní)",10490,Kreta,Pelagia Bay,109952,Pantour,Polopenze
"3.6. - 10.6.
							(8 dní)",10590,Kreta,Pelagia Bay,109952,,Polopenze
"4.6. - 11.6.
							(8 dní)",10490,Kreta,Pelagia Bay,109952,Pantour,Polopenze
"3.6. - 10.6.
							(8 dní)",27490,Kreta,Stella Palace Resort & Spa,28595,Inex,All Inclusive
"4.6. - 11.6.
							(8 dní)",22790,Kreta,Stella Palace Resort & Spa,28595,Blue Style,All Inclusive
"2.6. - 9.6.
							(8 dní)",11790,Kreta,Marianna,8620,Pantour,Polopenze
"2.6. - 9.6.
							(8 dní)",8970,Kreta,Marianna,8620,,Snídaně
"3.6. - 10.6.
							(8 dní)",9190,Kreta,Marianna,8620,Pantour,Snídaně
"10.6. - 17.6.
							(8 dní)",13710,Kreta,Nicolas Villas,21955,,All Inclusive
"11.6. - 18.6.
							(8 dní)",13720,Kreta,Nicolas Villas,21955,Fischer,All Inclusive
"10.6. - 17.6.
							(8 dní)",15290,Kreta,Mistral Bay,105922,My Planet (Travel Planet),All Inclusive
"10.6. - 17.6.
							(8 dní)",14010,Kreta,Mistral Bay,105922,My Planet (Travel Planet),Polopenze
"10.6. - 17.6.
							(8 dní)",13720,Kreta,Bali Mare,52974,My Planet (Travel Planet),All Inclusive
"10.6. - 17.6.
							(8 dní)",18747,Kreta,Sea Front Hotel - Apartments,77692,Turancar SK,Light All inclusive
"10.6. - 17.6.
							(8 dní)",12830,Kreta,Sea Front Hotel - Apartments,77692,My Planet (Travel Planet),Polopenze
"10.6. - 17.6.
							(8 dní)",10170,Kreta,Sea Front Hotel - Apartments,77692,My Planet (Travel Planet),Bez stravy
"3.9. - 10.9.
							(8 dní)",22602,Kreta,Silva Beach,38182,Alexandria,All Inclusive
"2.9. - 9.9.
							(8 dní)",15730,Kreta,Meropi,44845,My Planet (Travel Planet),Polopenze
"2.9. - 9.9.
							(8 dní)",18290,Kreta,Meropi,44845,My Planet (Travel Planet),All Inclusive
"1.9. - 8.9.
							(8 dní)",13172,Kreta,Dimitra,8091,Orex travel SK,Snídaně
"1.9. - 8.9.
							(8 dní)",15385,Kreta,Dimitra,8091,Orex travel SK,Polopenze
"3.9. - 10.9.
							(8 dní)",15461,Kreta,Dimitra,8091,Orex Travel,Polopenze
"3.9. - 10.9.
							(8 dní)",26201,Kreta,Arina Sand,58017,Exim Tours,All Inclusive
"3.9. - 10.9.
							(8 dní)",15471,Kreta,Zoe,9743,Alexandria,Polopenze
"1.9. - 8.9.
							(8 dní)",13990,Kreta,Nicolas Villas,21955,Pantour,All Inclusive
