Dates,Price,Destination,HotelName,InviaCode,Operator,MealType
"2.9. - 9.9.
							(8 dní)",15050,Corfu,Gouvia,37422,Electra Tours,Polopenze
"2.9. - 9.9.
							(8 dní)",12650,Corfu,Gouvia,37422,Electra Tours,Snídaně
"2.9. - 9.9.
							(8 dní)",11450,Corfu,Popi Star,8926,Electra Tours,Snídaně
"1.9. - 8.9.
							(8 dní)",28354,Corfu,Kontokali Bay Resort & Spa,89221,Solartour SK,Polopenze
"1.9. - 8.9.
							(8 dní)",23773,Corfu,Kontokali Bay Resort & Spa,89221,Solartour SK,Snídaně
"1.9. - 8.9.
							(8 dní)",31473,Corfu,Kontokali Bay Resort & Spa,89221,Solartour SK,Plná penze
"2.9. - 9.9.
							(8 dní)",9890,Corfu,Villa Tasos (ex. Studia Gongas),33073,Datour,Bez stravy
"1.9. - 8.9.
							(8 dní)",13629,Corfu,Jason,54100,Solartour SK,Snídaně
"2.9. - 9.9.
							(8 dní)",13950,Corfu,Jason,54100,Electra Tours,Snídaně
"1.9. - 8.9.
							(8 dní)",27980,Corfu,Atlantica Grand Mediterraneo Resort & Spa,71043,Greece tours,Snídaně
"2.9. - 9.9.
							(8 dní)",27980,Corfu,Atlantica Grand Mediterraneo Resort & Spa,71043,,Snídaně
"3.9. - 10.9.
							(8 dní)",27980,Corfu,Atlantica Grand Mediterraneo Resort & Spa,71043,Greece tours,Snídaně
"3.9. - 10.9.
							(8 dní)",14824,Corfu,Evinos,9616,Viamare,Bez stravy
"1.7. - 8.7.
							(8 dní)",14090,Corfu,Hellinis,94774,Electra Tours,Snídaně
"1.7. - 8.7.
							(8 dní)",15550,Corfu,Hellinis,94774,Electra Tours,Polopenze
"1.7. - 8.7.
							(8 dní)",16550,Corfu,Hellinis,94774,Electra Tours,All Inclusive
"1.7. - 8.7.
							(8 dní)",15690,Corfu,Gouvia,37422,Electra Tours,Snídaně
"1.7. - 8.7.
							(8 dní)",18090,Corfu,Gouvia,37422,Electra Tours,Polopenze
"2.7. - 9.7.
							(8 dní)",14200,Corfu,Gouvia,37422,Fischer,Snídaně
"1.7. - 8.7.
							(8 dní)",12390,Corfu,Popi Star,8926,Electra Tours,Snídaně
"1.7. - 8.7.
							(8 dní)",29890,Corfu,Kontokali Bay Resort & Spa,89221,Inex,Snídaně
"1.7. - 8.7.
							(8 dní)",40050,Corfu,Kontokali Bay Resort & Spa,89221,Electra Tours,Polopenze
"1.7. - 8.7.
							(8 dní)",43390,Corfu,Kontokali Bay Resort & Spa,89221,Electra Tours,Plná penze
"1.7. - 8.7.
							(8 dní)",9290,Corfu,Villa Tasos (ex. Studia Gongas),33073,Datour,Bez stravy
"1.7. - 8.7.
							(8 dní)",28790,Corfu,Atlantica Grand Mediterraneo Resort & Spa,71043,Inex,Snídaně
"2.7. - 9.7.
							(8 dní)",38030,Corfu,Atlantica Grand Mediterraneo Resort & Spa,71043,Fischer,Snídaně
"2.7. - 9.7.
							(8 dní)",41430,Corfu,Atlantica Grand Mediterraneo Resort & Spa,71043,Fischer,Polopenze
"1.7. - 8.7.
							(8 dní)",12250,Corfu,Studia Bruskos,21811,Electra Tours,Bez stravy
"1.7. - 8.7.
							(8 dní)",13450,Corfu,Studia Bruskos,21811,Electra Tours,Snídaně
"2.7. - 9.7.
							(8 dní)",23640,Corfu,Mare Blue,29989,Fischer,All Inclusive
"9.9. - 16.9.
							(8 dní)",19490,Corfu,Paleo Art Nouveau (ex. Paleokastritsa),25932,Pantour,All Inclusive
"9.9. - 16.9.
							(8 dní)",18490,Corfu,Paleo Art Nouveau (ex. Paleokastritsa),25932,,Polopenze
"9.9. - 16.9.
							(8 dní)",16090,Corfu,Paleo Art Nouveau (ex. Paleokastritsa),25932,Pantour,Snídaně
"9.9. - 16.9.
							(8 dní)",13350,Corfu,Hellinis,94774,Electra Tours,Snídaně
"9.9. - 16.9.
							(8 dní)",14750,Corfu,Hellinis,94774,Electra Tours,Polopenze
"9.9. - 16.9.
							(8 dní)",15750,Corfu,Hellinis,94774,Electra Tours,All Inclusive
"9.9. - 16.9.
							(8 dní)",12650,Corfu,Gouvia,37422,Electra Tours,Snídaně
"9.9. - 16.9.
							(8 dní)",15050,Corfu,Gouvia,37422,Electra Tours,Polopenze
"9.9. - 16.9.
							(8 dní)",10990,Corfu,Popi Star,8926,Pantour,Snídaně
"8.9. - 15.9.
							(8 dní)",28494,Corfu,Kontokali Bay Resort & Spa,89221,Solartour SK,Polopenze
"8.9. - 15.9.
							(8 dní)",23942,Corfu,Kontokali Bay Resort & Spa,89221,Solartour SK,Snídaně
"8.9. - 15.9.
							(8 dní)",31613,Corfu,Kontokali Bay Resort & Spa,89221,Solartour SK,Plná penze
"9.9. - 16.9.
							(8 dní)",9890,Corfu,Villa Tasos (ex. Studia Gongas),33073,Datour,Bez stravy
"8.9. - 15.9.
							(8 dní)",13797,Corfu,Jason,54100,Solartour SK,Snídaně
"9.9. - 16.9.
							(8 dní)",13950,Corfu,Jason,54100,Electra Tours,Snídaně
"8.9. - 15.9.
							(8 dní)",27980,Corfu,Atlantica Grand Mediterraneo Resort & Spa,71043,Greece tours,Snídaně
"9.9. - 16.9.
							(8 dní)",27980,Corfu,Atlantica Grand Mediterraneo Resort & Spa,71043,,Snídaně
"10.9. - 17.9.
							(8 dní)",27690,Corfu,Atlantica Grand Mediterraneo Resort & Spa,71043,Greece tours,Snídaně
"22.7. - 29.7.
							(8 dní)",13690,Corfu,Popi Star,8926,Electra Tours,Snídaně
"21.7. - 28.7.
							(8 dní)",33468,Corfu,Kontokali Bay Resort & Spa,89221,Solartour SK,Polopenze
"21.7. - 28.7.
							(8 dní)",28888,Corfu,Kontokali Bay Resort & Spa,89221,Solartour SK,Snídaně
"21.7. - 28.7.
							(8 dní)",36587,Corfu,Kontokali Bay Resort & Spa,89221,Solartour SK,Plná penze
"22.7. - 29.7.
							(8 dní)",9390,Corfu,Villa Tasos (ex. Studia Gongas),33073,Datour,Bez stravy
"21.7. - 28.7.
							(8 dní)",30780,Corfu,Atlantica Grand Mediterraneo Resort & Spa,71043,Greece tours,Snídaně
"22.7. - 29.7.
							(8 dní)",30780,Corfu,Atlantica Grand Mediterraneo Resort & Spa,71043,,Snídaně
"23.7. - 30.7.
							(8 dní)",30780,Corfu,Atlantica Grand Mediterraneo Resort & Spa,71043,Greece tours,Snídaně
"22.7. - 29.7.
							(8 dní)",12490,Corfu,Studia Bruskos,21811,Electra Tours,Bez stravy
"22.7. - 29.7.
							(8 dní)",13690,Corfu,Studia Bruskos,21811,Electra Tours,Snídaně
"22.7. - 29.7.
							(8 dní)",24290,Corfu,Cyprotel Almyros Natura,50181,Pantour,All Inclusive
"21.7. - 28.7.
							(8 dní)",15006,Corfu,Morfeas,99254,Solartour SK,Polopenze
"21.7. - 28.7.
							(8 dní)",12842,Corfu,Morfeas,99254,Solartour SK,Snídaně
"21.7. - 28.7.
							(8 dní)",35350,Corfu,Riviera Barbati,28163,Greece tours,Bez stravy
"22.7. - 29.7.
							(8 dní)",35350,Corfu,Riviera Barbati,28163,,Bez stravy
"23.7. - 30.7.
							(8 dní)",35350,Corfu,Riviera Barbati,28163,Greece tours,Bez stravy
"5.8. - 12.8.
							(8 dní)",19450,Corfu,Paleo Art Nouveau (ex. Paleokastritsa),25932,Electra Tours,Snídaně
"5.8. - 12.8.
							(8 dní)",24390,Corfu,Paleo Art Nouveau (ex. Paleokastritsa),25932,Electra Tours,All Inclusive
"5.8. - 12.8.
							(8 dní)",22750,Corfu,Paleo Art Nouveau (ex. Paleokastritsa),25932,Electra Tours,Polopenze
"5.8. - 12.8.
							(8 dní)",14950,Corfu,Hellinis,94774,Electra Tours,Snídaně
"5.8. - 12.8.
							(8 dní)",16950,Corfu,Hellinis,94774,Electra Tours,Polopenze
"5.8. - 12.8.
							(8 dní)",18350,Corfu,Hellinis,94774,Electra Tours,All Inclusive
"5.8. - 12.8.
							(8 dní)",15150,Corfu,Gouvia,37422,Electra Tours,Snídaně
"5.8. - 12.8.
							(8 dní)",17550,Corfu,Gouvia,37422,Electra Tours,Polopenze
"5.8. - 12.8.
							(8 dní)",13690,Corfu,Popi Star,8926,Electra Tours,Snídaně
"4.8. - 11.8.
							(8 dní)",39740,Corfu,Kontokali Bay Resort & Spa,89221,Greece tours,Polopenze
"4.8. - 13.8.
							(10 dní)",48290,Corfu,Kontokali Bay Resort & Spa,89221,,Polopenze
"5.8. - 12.8.
							(8 dní)",31690,Corfu,Kontokali Bay Resort & Spa,89221,Snail Travel Int.,Snídaně
"5.8. - 12.8.
							(8 dní)",9790,Corfu,Villa Tasos (ex. Studia Gongas),33073,Datour,Bez stravy
"4.8. - 11.8.
							(8 dní)",30780,Corfu,Atlantica Grand Mediterraneo Resort & Spa,71043,Greece tours,Snídaně
"5.8. - 12.8.
							(8 dní)",30780,Corfu,Atlantica Grand Mediterraneo Resort & Spa,71043,,Snídaně
"6.8. - 13.8.
							(8 dní)",30780,Corfu,Atlantica Grand Mediterraneo Resort & Spa,71043,Greece tours,Snídaně
"5.8. - 12.8.
							(8 dní)",12490,Corfu,Studia Bruskos,21811,Electra Tours,Bez stravy
"5.8. - 12.8.
							(8 dní)",13690,Corfu,Studia Bruskos,21811,Electra Tours,Snídaně
"26.8. - 2.9.
							(8 dní)",14790,Corfu,Hellinis,94774,Electra Tours,Snídaně
"26.8. - 2.9.
							(8 dní)",16690,Corfu,Hellinis,94774,Electra Tours,Polopenze
"26.8. - 2.9.
							(8 dní)",18050,Corfu,Hellinis,94774,Electra Tours,All Inclusive
"26.8. - 2.9.
							(8 dní)",14790,Corfu,Gouvia,37422,Electra Tours,Snídaně
"26.8. - 2.9.
							(8 dní)",17250,Corfu,Gouvia,37422,Electra Tours,Polopenze
"26.8. - 2.9.
							(8 dní)",11680,Corfu,Popi Star,8926,Pantour,Snídaně
"25.8. - 1.9.
							(8 dní)",25178,Corfu,Kontokali Bay Resort & Spa,89221,Solartour SK,Snídaně
"25.8. - 1.9.
							(8 dní)",32850,Corfu,Kontokali Bay Resort & Spa,89221,Solartour SK,Plná penze
"25.8. - 1.9.
							(8 dní)",29731,Corfu,Kontokali Bay Resort & Spa,89221,Solartour SK,Polopenze
"26.8. - 2.9.
							(8 dní)",9690,Corfu,Villa Tasos (ex. Studia Gongas),33073,Datour,Bez stravy
"26.8. - 2.9.
							(8 dní)",15690,Corfu,Jason,54100,Electra Tours,Snídaně
"25.8. - 1.9.
							(8 dní)",28380,Corfu,Atlantica Grand Mediterraneo Resort & Spa,71043,Greece tours,Snídaně
"26.8. - 2.9.
							(8 dní)",27980,Corfu,Atlantica Grand Mediterraneo Resort & Spa,71043,,Snídaně
"27.8. - 3.9.
							(8 dní)",27980,Corfu,Atlantica Grand Mediterraneo Resort & Spa,71043,Greece tours,Snídaně
"26.8. - 2.9.
							(8 dní)",12490,Corfu,Studia Bruskos,21811,Electra Tours,Bez stravy
"26.8. - 2.9.
							(8 dní)",13690,Corfu,Studia Bruskos,21811,Electra Tours,Snídaně
"9.6. - 16.6.
							(8 dní)",16190,Corfu,Memento Kassiopi Resort,101101,Blue Style,All Inclusive
"11.6. - 18.6.
							(8 dní)",16901,Corfu,Marias beach,71123,Alexandria,Polopenze
"10.6. - 17.6.
							(8 dní)",14690,Corfu,Paleo Art Nouveau (ex. Paleokastritsa),25932,Pantour,Snídaně
"10.6. - 17.6.
							(8 dní)",17290,Corfu,Paleo Art Nouveau (ex. Paleokastritsa),25932,,All Inclusive
"10.6. - 17.6.
							(8 dní)",15790,Corfu,Paleo Art Nouveau (ex. Paleokastritsa),25932,Pantour,Polopenze
"10.6. - 17.6.
							(8 dní)",12490,Corfu,Hellinis,94774,Electra Tours,Snídaně
"10.6. - 17.6.
							(8 dní)",14690,Corfu,Hellinis,94774,Electra Tours,All Inclusive
"10.6. - 17.6.
							(8 dní)",13550,Corfu,Hellinis,94774,Electra Tours,Polopenze
"10.6. - 17.6.
							(8 dní)",14750,Corfu,Gouvia,37422,Electra Tours,Polopenze
"10.6. - 17.6.
							(8 dní)",12290,Corfu,Gouvia,37422,Electra Tours,Snídaně
"10.6. - 17.6.
							(8 dní)",9990,Corfu,Popi Star,8926,Pantour,Snídaně
"9.6. - 16.6.
							(8 dní)",29000,Corfu,Kontokali Bay Resort & Spa,89221,Solartour SK,Polopenze
"9.6. - 16.6.
							(8 dní)",32119,Corfu,Kontokali Bay Resort & Spa,89221,Solartour SK,Plná penze
"9.6. - 16.6.
							(8 dní)",24448,Corfu,Kontokali Bay Resort & Spa,89221,Solartour SK,Snídaně
"10.6. - 17.6.
							(8 dní)",9890,Corfu,Villa Tasos (ex. Studia Gongas),33073,Datour,Bez stravy
"24.6. - 1.7.
							(8 dní)",19290,Corfu,Cyprotel Almyros Natura,50181,Pantour,All Inclusive
"23.6. - 30.6.
							(8 dní)",13741,Corfu,Morfeas,99254,Solartour SK,Polopenze
"23.6. - 30.6.
							(8 dní)",11549,Corfu,Morfeas,99254,Solartour SK,Snídaně
"24.6. - 1.7.
							(8 dní)",13390,Corfu,Pegasus,8849,Electra Tours,Snídaně
"23.6. - 30.6.
							(8 dní)",26620,Corfu,Riviera Barbati,28163,Greece tours,Bez stravy
"24.6. - 1.7.
							(8 dní)",26620,Corfu,Riviera Barbati,28163,,Bez stravy
"25.6. - 2.7.
							(8 dní)",26620,Corfu,Riviera Barbati,28163,Greece tours,Bez stravy
"23.6. - 30.6.
							(8 dní)",39950,Corfu,Grecotel Corfu Imperial,28161,Greece tours,Polopenze
"23.6. - 2.7.
							(10 dní)",55690,Corfu,Grecotel Corfu Imperial,28161,,Polopenze
"24.6. - 1.7.
							(8 dní)",42500,Corfu,Grecotel Corfu Imperial,28161,Snail Travel Int.,Polopenze
"24.6. - 1.7.
							(8 dní)",11480,Corfu,Louvre,58218,Pantour,Snídaně
"24.6. - 1.7.
							(8 dní)",15450,Corfu,Apollon,106278,Electra Tours,Polopenze
"25.6. - 2.7.
							(8 dní)",13914,Corfu,Paralia II,101082,Viamare,Bez stravy
"8.7. - 15.7.
							(8 dní)",25280,Corfu,Mare Blue,29989,Fischer,All Inclusive
"8.7. - 15.7.
							(8 dní)",24290,Corfu,Cyprotel Almyros Natura,50181,Pantour,All Inclusive
"7.7. - 14.7.
							(8 dní)",28560,Corfu,Riviera Barbati,28163,Greece tours,Bez stravy
"8.7. - 15.7.
							(8 dní)",28560,Corfu,Riviera Barbati,28163,,Bez stravy
"9.7. - 16.7.
							(8 dní)",29170,Corfu,Riviera Barbati,28163,Greece tours,Bez stravy
"7.7. - 14.7.
							(8 dní)",45140,Corfu,Grecotel Corfu Imperial,28161,Greece tours,Polopenze
"7.7. - 16.7.
							(10 dní)",55690,Corfu,Grecotel Corfu Imperial,28161,,Polopenze
"8.7. - 15.7.
							(8 dní)",45140,Corfu,Grecotel Corfu Imperial,28161,Snail Travel Int.,Polopenze
"8.7. - 15.7.
							(8 dní)",16490,Corfu,Apollon,106278,Electra Tours,Polopenze
"8.7. - 15.7.
							(8 dní)",16290,Corfu,Apollon,106278,Electra Tours,Snídaně
"8.7. - 15.7.
							(8 dní)",14490,Corfu,Beach Star,46477,Electra Tours,Bez stravy
"8.7. - 15.7.
							(8 dní)",13490,Corfu,Louvre,58218,Pantour,Snídaně
"7.7. - 14.7.
							(8 dní)",38390,Corfu,Grecotel Daphnila Bay Thalasso,8263,Snail Travel Int.,All Inclusive
"7.7. - 16.7.
							(10 dní)",46590,Corfu,Grecotel Daphnila Bay Thalasso,8263,Snail Travel Int.,All Inclusive
"8.7. - 15.7.
							(8 dní)",38390,Corfu,Grecotel Daphnila Bay Thalasso,8263,Snail Travel Int.,All Inclusive
"3.6. - 10.6.
							(8 dní)",14490,Corfu,Paleo Art Nouveau (ex. Paleokastritsa),25932,Pantour,Snídaně
"3.6. - 10.6.
							(8 dní)",15980,Corfu,Paleo Art Nouveau (ex. Paleokastritsa),25932,,Polopenze
"3.6. - 10.6.
							(8 dní)",16990,Corfu,Paleo Art Nouveau (ex. Paleokastritsa),25932,Pantour,All Inclusive
"3.6. - 10.6.
							(8 dní)",9990,Corfu,Popi Star,8926,Pantour,Snídaně
"2.6. - 9.6.
							(8 dní)",27511,Corfu,Kontokali Bay Resort & Spa,89221,Solartour SK,Polopenze
"2.6. - 9.6.
							(8 dní)",22930,Corfu,Kontokali Bay Resort & Spa,89221,Solartour SK,Snídaně
"2.6. - 9.6.
							(8 dní)",30630,Corfu,Kontokali Bay Resort & Spa,89221,Solartour SK,Plná penze
"3.6. - 10.6.
							(8 dní)",9890,Corfu,Villa Tasos (ex. Studia Gongas),33073,Datour,Bez stravy
"2.6. - 9.6.
							(8 dní)",10313,Corfu,Jason,54100,Solartour SK,Snídaně
"2.6. - 9.6.
							(8 dní)",25940,Corfu,Atlantica Grand Mediterraneo Resort & Spa,71043,Greece tours,Snídaně
"3.6. - 10.6.
							(8 dní)",25940,Corfu,Atlantica Grand Mediterraneo Resort & Spa,71043,,Snídaně
"4.6. - 11.6.
							(8 dní)",25940,Corfu,Atlantica Grand Mediterraneo Resort & Spa,71043,Greece tours,Snídaně
"3.6. - 10.6.
							(8 dní)",18690,Corfu,Cyprotel Almyros Natura,50181,Pantour,All Inclusive
"2.6. - 9.6.
							(8 dní)",11100,Corfu,Morfeas,99254,Solartour SK,Polopenze
"2.6. - 9.6.
							(8 dní)",9273,Corfu,Morfeas,99254,Solartour SK,Snídaně
"17.6. - 24.6.
							(8 dní)",19290,Corfu,Cyprotel Almyros Natura,50181,Pantour,All Inclusive
"16.6. - 23.6.
							(8 dní)",39950,Corfu,Grecotel Corfu Imperial,28161,Greece tours,Polopenze
"16.6. - 25.6.
							(10 dní)",55690,Corfu,Grecotel Corfu Imperial,28161,,Polopenze
"17.6. - 24.6.
							(8 dní)",39950,Corfu,Grecotel Corfu Imperial,28161,Snail Travel Int.,Polopenze
"16.6. - 23.6.
							(8 dní)",14990,Corfu,Omiros,98919,Blue Style,Polopenze
"16.6. - 23.6.
							(8 dní)",12790,Corfu,Omiros,98919,Blue Style,Snídaně
"17.6. - 24.6.
							(8 dní)",12950,Corfu,Omiros,98919,Electra Tours,Snídaně
"16.6. - 23.6.
							(8 dní)",26620,Corfu,Riviera Barbati,28163,Greece tours,Bez stravy
"17.6. - 24.6.
							(8 dní)",26620,Corfu,Riviera Barbati,28163,,Bez stravy
"18.6. - 25.6.
							(8 dní)",26620,Corfu,Riviera Barbati,28163,Greece tours,Bez stravy
"17.6. - 24.6.
							(8 dní)",12790,Corfu,Beach Star,46477,Electra Tours,Bez stravy
"17.6. - 24.6.
							(8 dní)",13050,Corfu,Pegasus,8849,Electra Tours,Snídaně
"17.6. - 24.6.
							(8 dní)",11890,Corfu,Louvre,58218,Pantour,Snídaně
"16.6. - 23.6.
							(8 dní)",34450,Corfu,Grecotel Daphnila Bay Thalasso,8263,Greece tours,All Inclusive
"16.6. - 25.6.
							(10 dní)",46590,Corfu,Grecotel Daphnila Bay Thalasso,8263,,All Inclusive
"17.6. - 24.6.
							(8 dní)",34450,Corfu,Grecotel Daphnila Bay Thalasso,8263,Snail Travel Int.,All Inclusive
"16.7. - 23.7.
							(8 dní)",13823,Corfu,Evinos,9616,Viamare,Bez stravy
"15.7. - 22.7.
							(8 dní)",26856,Corfu,Mare Blue,29989,Exim Tours,All Inclusive
"15.7. - 22.7.
							(8 dní)",12490,Corfu,Studia Bruskos,21811,Electra Tours,Bez stravy
"15.7. - 22.7.
							(8 dní)",13690,Corfu,Studia Bruskos,21811,Electra Tours,Snídaně
"15.7. - 22.7.
							(8 dní)",24290,Corfu,Cyprotel Almyros Natura,50181,Pantour,All Inclusive
"14.7. - 21.7.
							(8 dní)",15989,Corfu,Morfeas,99254,Solartour SK,Polopenze
"14.7. - 21.7.
							(8 dní)",13854,Corfu,Morfeas,99254,Solartour SK,Snídaně
"14.7. - 21.7.
							(8 dní)",32220,Corfu,Riviera Barbati,28163,Greece tours,Bez stravy
"15.7. - 22.7.
							(8 dní)",26430,Corfu,Riviera Barbati,28163,,Bez stravy
"16.7. - 23.7.
							(8 dní)",26430,Corfu,Riviera Barbati,28163,Greece tours,Bez stravy
"14.7. - 21.7.
							(8 dní)",45140,Corfu,Grecotel Corfu Imperial,28161,Greece tours,Polopenze
"14.7. - 23.7.
							(10 dní)",55690,Corfu,Grecotel Corfu Imperial,28161,,Polopenze
"15.7. - 22.7.
							(8 dní)",45140,Corfu,Grecotel Corfu Imperial,28161,Snail Travel Int.,Polopenze
"15.7. - 22.7.
							(8 dní)",16290,Corfu,Apollon,106278,Electra Tours,Snídaně
"15.7. - 22.7.
							(8 dní)",16490,Corfu,Apollon,106278,Electra Tours,Polopenze
"15.9. - 22.9.
							(8 dní)",21610,Corfu,Kontokali Bay Resort & Spa,89221,Solartour SK,Snídaně
"15.9. - 22.9.
							(8 dní)",26162,Corfu,Kontokali Bay Resort & Spa,89221,Solartour SK,Polopenze
"15.9. - 22.9.
							(8 dní)",29281,Corfu,Kontokali Bay Resort & Spa,89221,Solartour SK,Plná penze
"16.9. - 23.9.
							(8 dní)",9890,Corfu,Villa Tasos (ex. Studia Gongas),33073,Datour,Bez stravy
"15.9. - 22.9.
							(8 dní)",11971,Corfu,Jason,54100,Solartour SK,Snídaně
"16.9. - 23.9.
							(8 dní)",11690,Corfu,Jason,54100,Electra Tours,Snídaně
"15.9. - 22.9.
							(8 dní)",26230,Corfu,Atlantica Grand Mediterraneo Resort & Spa,71043,Greece tours,Snídaně
"16.9. - 23.9.
							(8 dní)",25940,Corfu,Atlantica Grand Mediterraneo Resort & Spa,71043,,Snídaně
"17.9. - 24.9.
							(8 dní)",25940,Corfu,Atlantica Grand Mediterraneo Resort & Spa,71043,Greece tours,Snídaně
"16.9. - 23.9.
							(8 dní)",10678,Corfu,Studia Bruskos,21811,Eti Slovensko SK,Bez stravy
"16.9. - 23.9.
							(8 dní)",12550,Corfu,Studia Bruskos,21811,Electra Tours,Snídaně
"17.9. - 24.9.
							(8 dní)",12185,Corfu,Evinos,9616,Viamare,Bez stravy
"16.9. - 23.9.
							(8 dní)",22711,Corfu,Mare Blue,29989,Exim Tours,All Inclusive
"16.9. - 23.9.
							(8 dní)",20290,Corfu,Cyprotel Almyros Natura,50181,Pantour,All Inclusive
"29.7. - 5.8.
							(8 dní)",14690,Corfu,Hellinis,94774,Electra Tours,Snídaně
"29.7. - 5.8.
							(8 dní)",16690,Corfu,Hellinis,94774,Electra Tours,Polopenze
"29.7. - 5.8.
							(8 dní)",18090,Corfu,Hellinis,94774,Electra Tours,All Inclusive
"29.7. - 5.8.
							(8 dní)",15150,Corfu,Gouvia,37422,Electra Tours,Snídaně
"29.7. - 5.8.
							(8 dní)",17550,Corfu,Gouvia,37422,Electra Tours,Polopenze
"29.7. - 5.8.
							(8 dní)",13680,Corfu,Popi Star,8926,Pantour,Snídaně
"28.7. - 4.8.
							(8 dní)",29984,Corfu,Kontokali Bay Resort & Spa,89221,Solartour SK,Snídaně
"28.7. - 4.8.
							(8 dní)",34536,Corfu,Kontokali Bay Resort & Spa,89221,Solartour SK,Polopenze
"28.7. - 4.8.
							(8 dní)",37655,Corfu,Kontokali Bay Resort & Spa,89221,Solartour SK,Plná penze
"29.7. - 5.8.
							(8 dní)",9690,Corfu,Villa Tasos (ex. Studia Gongas),33073,Datour,Bez stravy
"28.7. - 4.8.
							(8 dní)",30780,Corfu,Atlantica Grand Mediterraneo Resort & Spa,71043,Greece tours,Snídaně
"29.7. - 5.8.
							(8 dní)",30780,Corfu,Atlantica Grand Mediterraneo Resort & Spa,71043,,Snídaně
"30.7. - 6.8.
							(8 dní)",30780,Corfu,Atlantica Grand Mediterraneo Resort & Spa,71043,Greece tours,Snídaně
"29.7. - 5.8.
							(8 dní)",12490,Corfu,Studia Bruskos,21811,Electra Tours,Bez stravy
"29.7. - 5.8.
							(8 dní)",13690,Corfu,Studia Bruskos,21811,Electra Tours,Snídaně
"29.7. - 5.8.
							(8 dní)",27986,Corfu,Mare Blue,29989,Exim Tours,All Inclusive
"12.8. - 19.8.
							(8 dní)",13690,Corfu,Popi Star,8926,Electra Tours,Snídaně
"11.8. - 18.8.
							(8 dní)",27342,Corfu,Kontokali Bay Resort & Spa,89221,Solartour SK,Snídaně
"11.8. - 18.8.
							(8 dní)",31923,Corfu,Kontokali Bay Resort & Spa,89221,Solartour SK,Polopenze
"11.8. - 18.8.
							(8 dní)",35042,Corfu,Kontokali Bay Resort & Spa,89221,Solartour SK,Plná penze
"12.8. - 19.8.
							(8 dní)",9790,Corfu,Villa Tasos (ex. Studia Gongas),33073,Datour,Bez stravy
"12.8. - 19.8.
							(8 dní)",16990,Corfu,Jason,54100,Electra Tours,Snídaně
"11.8. - 18.8.
							(8 dní)",30780,Corfu,Atlantica Grand Mediterraneo Resort & Spa,71043,Greece tours,Snídaně
"12.8. - 19.8.
							(8 dní)",30780,Corfu,Atlantica Grand Mediterraneo Resort & Spa,71043,,Snídaně
"13.8. - 20.8.
							(8 dní)",30780,Corfu,Atlantica Grand Mediterraneo Resort & Spa,71043,Greece tours,Snídaně
"12.8. - 19.8.
							(8 dní)",12490,Corfu,Studia Bruskos,21811,Electra Tours,Bez stravy
"12.8. - 19.8.
							(8 dní)",13690,Corfu,Studia Bruskos,21811,Electra Tours,Snídaně
"12.8. - 19.8.
							(8 dní)",27701,Corfu,Mare Blue,29989,Exim Tours,All Inclusive
"12.8. - 19.8.
							(8 dní)",24290,Corfu,Cyprotel Almyros Natura,50181,Pantour,All Inclusive
"19.8. - 26.8.
							(8 dní)",26856,Corfu,Mare Blue,29989,Exim Tours,All Inclusive
"19.8. - 26.8.
							(8 dní)",12490,Corfu,Studia Bruskos,21811,Electra Tours,Bez stravy
"19.8. - 26.8.
							(8 dní)",13690,Corfu,Studia Bruskos,21811,Electra Tours,Snídaně
"20.8. - 27.8.
							(8 dní)",13823,Corfu,Evinos,9616,Viamare,Bez stravy
"19.8. - 26.8.
							(8 dní)",22290,Corfu,Cyprotel Almyros Natura,50181,Pantour,All Inclusive
"18.8. - 25.8.
							(8 dní)",13882,Corfu,Morfeas,99254,Solartour SK,Polopenze
"18.8. - 25.8.
							(8 dní)",11718,Corfu,Morfeas,99254,Solartour SK,Snídaně
"18.8. - 25.8.
							(8 dní)",26430,Corfu,Riviera Barbati,28163,Greece tours,Bez stravy
"19.8. - 26.8.
							(8 dní)",26430,Corfu,Riviera Barbati,28163,,Bez stravy
"20.8. - 27.8.
							(8 dní)",25830,Corfu,Riviera Barbati,28163,Greece tours,Bez stravy
"18.8. - 25.8.
							(8 dní)",54180,Corfu,Grecotel Corfu Imperial,28161,Greece tours,Polopenze
"18.8. - 27.8.
							(10 dní)",67290,Corfu,Grecotel Corfu Imperial,28161,,Polopenze
"19.8. - 26.8.
							(8 dní)",53850,Corfu,Grecotel Corfu Imperial,28161,Snail Travel Int.,Polopenze
"19.8. - 26.8.
							(8 dní)",14490,Corfu,Louvre,58218,Pantour,Snídaně
"22.9. - 29.9.
							(8 dní)",11830,Corfu,Jason,54100,Solartour SK,Snídaně
"23.9. - 30.9.
							(8 dní)",11690,Corfu,Jason,54100,Electra Tours,Snídaně
"22.9. - 29.9.
							(8 dní)",25940,Corfu,Atlantica Grand Mediterraneo Resort & Spa,71043,Greece tours,Snídaně
"23.9. - 30.9.
							(8 dní)",25940,Corfu,Atlantica Grand Mediterraneo Resort & Spa,71043,,Snídaně
"24.9. - 1.10.
							(8 dní)",25940,Corfu,Atlantica Grand Mediterraneo Resort & Spa,71043,Greece tours,Snídaně
"23.9. - 30.9.
							(8 dní)",10032,Corfu,Studia Bruskos,21811,Eti Slovensko SK,Bez stravy
